,0,1,2,3,4,5,6,7
124,No tiene datos,No tiene datos,Alex Rhodes-Wilmere,"James Alexander, Dan Hubler, Alex Rhodes-Wilmere",Caleb struggles to free himself of his imaginary friends after the sudden death of his parents leaves him devoid of personality.,83,Between The Lines,tt10500904
125,No tiene datos,No tiene datos,Anand Mhasvekar,Anand Mhasvekar,No tiene datos,No tiene datos,Asa Mi Kay Gunha Kela,tt10510724
126,No tiene datos,No tiene datos,Elina Brotherus,Elina Brotherus,"A study with the camera placed at a consistent vantage point, of the water and sky, with the horizon as constant back drop. Due to the consistent framing of the image we notice how the weather impacts on the scene. At times the water is tranquil, a flat and reflective surface like a mirror, whilst at other points it is turbulent and becomes unwelcoming and wild.",60,The Black Bay Sequence,tt10510738
127,6.6,No tiene datos,Andrew W. Chan,Laurence Gingold,"Ivory centers on a young man's struggle between success versus fulfillment, and chronicles the exploration of an artist: the passion, dedication, and the immovable faith in one's talents. Andreas must train with a Russian piano teacher to win a piano competition.",84,Ivory,tt1051340
128,4.5,22,Kim St. Leon,"Jerry Hamilton Bell, Kim St. Leon","Brian is a closeted gay movie star who has come to Miami on a publicity tour. Though journalists watch his every move, he starts a fling with the handsome bartender at the hotel. Meanwhile, Brian's manager arranges an ambitious starlet to pose as his girlfriend, a televangelist plots a murder and a local art dealer fends off an abusive ex. Their lives are all on a col... Leer todo",97,Lost Everything,tt1051715
129,No tiene datos,No tiene datos,Dair Karakeev,Dair Karakeev,No tiene datos,No tiene datos,Hearts of Three,tt10529804
130,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt10533316
131,7.2,No tiene datos,Laís Bodanzky,"Luiz Bolognesi, Gilberto Dimenstein, Heloisa Prieto","Mano has to deal with adolescence dilemmas and his family destruction, after his father leaves their house.",100,Las mejores cosas del mundo,tt1054677
132,6.5,30,Greg Berlanti,Ian Deitchman,Dos adultos solteros se convierten en cuidadores de una niña huérfana cuando sus mejores amigos comunes mueren en un accidente.,115,Como la vida misma,tt1055292
133,6.6,No tiene datos,Donovan Marsh,Donovan Marsh,"It's South Africa 1990. Two major events are about to happen: The release of Nelson Mandela and, more importantly, it's Spud Milton's first year at an elite boys only private boarding school.",103,Spud,tt1059969
134,6.5,No tiene datos,No tiene datos,No tiene datos,The movie tells parts of Imam Ali's life.,No tiene datos,Al Nebras,tt10624618
135,5.3,25,Ryan Craig,Ryan Craig,"One day in the life of a small US town. Donnie, newly released from jail; Tommy the local cop separated from his wife; Rhett, preparing to leave to try his luck in Nashville. The story weaves these characters' stories.",94,Small Town Saturday Night,tt1063111
136,3.9,22,Eric Etebari,Robert Redlin,Can a determined single mom go the distance and win the tournament that could ultimately lead to a better life for her and her daughter?,90,Bare Knuckles,tt1063327
137,No tiene datos,No tiene datos,Daniel Klotzek,"Niclas Brinkmann, Sven Jackisch, Daniel Klotzek","A teenage punk struggles with love, alcohol, his band, family issues, faith and neo-Nazis.",108,Punk's Dead,tt10637610
138,5.9,No tiene datos,Pascal Kané,"Pascal KanéJacques Fieschi, Philippe Lamensch","Marseille, 1941. Despite the war, young Levilé still hopes to save his mother and sisters in Poland and organize their departure for Argentina.",85,Je ne vous oublierai jamais,tt1064960
139,6.2,37,Sergio Machado,"Jorge Amado, Sergio Machado",Friends of the recently deceased Quincas take their pal's body on one last tour of his favorite spots in Brazil's Bahia.,104,Quincas Berro d'Água,tt1068962
140,9.3,No tiene datos,Nunzio Fazio,"Nunzio Fazio, Lane Bradbury",A documentary which explores the healing effects of creativity within the lives of abused women and at-risk teens.,No tiene datos,From the Midst of Pain,tt1071927
141,4.5,No tiene datos,Vicki de Mey,"James A. Mc, Lean","It could be that, after death, our spirits need to forget this world. Or maybe something in our mortalities is worth fighting for, even worth dying for a second time. In this supernatural thriller, Paul Wells plans to find out. His body has been in a grave for five years while his spirit witnesses the consequences of his transgressions. Driven to save his daughter fro... Leer todo",94,The Dead Sleep,tt1071783
142,3.7,64,Dan Albracht,Dan Albracht,No tiene datos,No tiene datos,Troubadours,tt1073519
143,4.7,12,Jimmy Hayward,Mark Neveldine,El ejercito de Estados Unidos ofrece a un cazarrecompensas una oferta que no puede rechazar: tiene que detener a un terrorista a cambio de su libertad.,81,Jonah Hex,tt1075747
144,5.6,No tiene datos,Jeff Dylan Graham,"Jeff Dylan Graham, Dan Casserole, J.T. Seaton","A severely traumatized man, suffering from a condition which causes him partial blindness and amnesia, seeks answers to the mystery of what really happened to him.",No tiene datos,Psychosomatika,tt1078591
145,5.7,No tiene datos,Hilbert Hakim,Joshua Leibner,"A botched car-jacking forces two white-collar criminals to take refuge in the home of the thugs that accosted them. Over the course of one explosive, unpredictable night, worlds collide, fortunes shift, lives are cast aside and the most unsuspecting of heroes walks away with a multimillion dollar score.",105,Krews,tt1078583
146,5.9,43,Aaron Michael Metchik,Aaron Michael Metchik,"10 Years Later is a dark comedy about six childhood best friends returning home for their ten year high school reunion. When one of them kidnaps an enemy from their past and inadvertently gets the others involved, each must decide whether to turn in a best friend or become accomplices in a dark plot that none of them are sure they can pull off.",98,10 Years Later,tt1079974
147,4.8,17,Adam Sherman,Adam Sherman,"A young man named Victor (Mark L. Young) realizes the shortcomings of the Utopian ideals on the hippie commune where he was raised. Victor's mother (Andie MacDowell) is funding the commune where the guru Insley (Rutger Hauer) hypnotizes and seduces women with a technique he calls ""running"". Insley manipulates the minds of these women so that they give him their bodies... Leer todo",88,Happiness Runs,tt1079964
148,6.2,47,Assad Raja,"Jens Dahl, Assad Raja, Nicolas Winding Refn",Un traficante de drogas desesperado debe evitar a la policía y encontrar dinero para pagar una enorme deuda.,107,Pusher,tt1082075
149,6.4,75,Gregori J. Martin,Gregori J. Martin,"A couple dealing with some major relationship issues are trapped in an elevator with a perfect, or not so perfect, stranger.",No tiene datos,Lights Out,tt1085448
150,No tiene datos,12,Emre Korkmaz,Art Zapata,No tiene argumento,No tiene datos,The Last Musketeer,tt1087459
151,5.5,50,Ron Brown,Ron Brown,"La incapacidad de una familia adinerada de Manhattan para hacer frente al suicidio de su hija mayor los lleva a una espiral descendente de drogas, alcohol y tabúes sexuales que amenaza con destruirlos.",87,Consent,tt1090749
152,5.5,No tiene datos,Ülkü Erakalin,Ülkü Erakalin,"The story of a sad artist whose works used to be admired by the public. He locks himself in his house, staying away from other people. His servant won't let anyone break his peace. Until two students write an essay about him and get closer to him.",95,Çiglik Çigliga Bir Sevda,tt10912916
153,6.3,4,Mikael Håfström,Hossein Amini,A '40s period piece which revolves around an American expat who returns to Shanghai in the months before Pearl Harbor due to the death of his friend.,105,Shanghai,tt1092634
154,No tiene datos,No tiene datos,Florin Calin,"Flavius Iordaiche, Florin Calin, Mihaela Ceapa",No tiene argumento,115,Orsova Noua 5: Epilog,tt10931336
155,7.2,33,Dan Pritzker,Derick Martini,A silent film about Louis Armstrong as a young boy and how he acquired his first cornet.,90,Louis,tt1093902
156,6.9,No tiene datos,Oren Kaplan,Eben Kostbar,"Un drama sobre la mayoría de edad que sigue la vida de Matt Hamill, el primer luchador sordo en ganar un Campeonato Nacional Universitario de Lucha Libre.",108,Hamill,tt1094666
157,5.4,38,Amel J. Figueroa,Amel J. Figueroa,"A young man's rapid descent into madness fueled by memories of a distant past of painful family experiences. Main character Michael Rose believes a normal relationship in the form of a blossoming new love interest may save him from his own demons, only to find that recurring nightmares and memories of the past are too strong for any one love to quiet. {""Hush"" is based... Leer todo",No tiene datos,The Quiet Ones,tt1094597
158,7.5,No tiene datos,David Hefner,David Hefner,Four friends meet to take mysterious pills that cause instant amnesia at the stroke of midnight.,79,Forgotten Pills,tt1095180
159,8.4,No tiene datos,Joe Mitacek,Joe Mitacek,A married couple's descent into alcoholism and infidelity following the accidental death of their child.,86,Morning,tt1095417
160,4.6,No tiene datos,Paul Hills,Jonnie Hurn,"Frustrated by the soulless routine world he is shackled to and dogged by a need to find meaning in everything, the life of advertising executive Callum Cutter is thrown into poetic chaos when he meets the free-spirited French seductress Malika who promises to change his life forever...providing he keeps her identity a secret.",105,Do Elephants Pray?,tt1098326
161,7.4,No tiene datos,Jean-Claude Van Damme,Jean-Claude Van Damme,"A military veteran and former mercenary named Frenchy is haunted by his childhood, as well as his past in the military.",108,The Eagle Path,tt1286146
162,5.7,40,Brad Haynes,Dacre Timbs,"The film, set in 1944, follows Jack, a WWI veteran, whose lost hopes and values lead to isolation and an empty feeling that is too hard to shake. This solitude abruptly ends when he meets Masaru, an escaped Japanese POW. Suddenly Jack shows the first sign in many years of not giving in to death. Learning of a mass suicide breakout from the POW camp nearby, Jack and ri... Leer todo",93,Desafío al honor,tt1101031
163,5.5,24,Barry W. Blaustein,Peter Himmelstein,Four siblings implode after the release of a book written about them.,79,Peep World,tt1103273
164,3.9,46,Kathleen 'Bo' Bobak,J. Amanda Davidson,"Based on a true story about the early days of stock-car racing. A story of love in the time of moonshine as three of stock car racing's earliest heroes come of age to find escape from life's challenges on the track, ultimately shaping the future of their families and auto racing during the Fighting Forties.",93,Red Dirt Rising,tt1103274
165,5.0,No tiene datos,Adrian Popovici,"Steve Attridge, Radu Petrescu-Aneste, Adrian Popovici","During World War II, 16 year old Eva meets Tudor, a mysterious man who makes her feel like a woman, but whose periodic disappearances wreak havoc on their relationship.",111,Eva,tt1105740
166,6.4,35,Abe Sylvia,Abe Sylvia,"It's 1987 and Danielle, the high-school 'Dirty Girl', is running away. With her is chubby, gay Clarke, a bag of flour called Joa and a Walkman full of glorious '80s tunes.",90,Dirty Girl,tt1107319
167,7.9,No tiene datos,Roberto Monticello,Doug Klozzner,Kids are forced to participate in a secret fight club run by town officials.,88,You Have the Right to Remain Violent,tt1107855
168,6.2,No tiene datos,Dinkar Kapoor,Dinesh Lal Yadav,No tiene datos,165,Nirahua Rickshawwala,tt11091790
169,No tiene datos,No tiene datos,Subbarao,"Pakhi Hegde, Dinesh Lal Yadav",No tiene argumento,150,Nirahua No. 1,tt11091794
170,4.5,0,James M. Hausler,James M. Hausler,"After a recent breakup, Billy returns to his hometown to find something is not quite right with his best friend.",98,Kalamity,tt1109594
171,No tiene datos,No tiene datos,Dharmendra Ohja,"Shweta Tiwari, Mukesh Khanna, Surendra Pal",The story of a guy who eventually falls in love with the sister-in-law of his elder brother.,154,Ae Bhaujee Ke Sister,tt11114760
