,0,1,2,3,4,5,6,7
123,5.3,No tiene datos,Umesh Mehra,"Usmon Azim, Rafiq Talukdar, Milap Zaveri","This story revolves around two lovebirds Chand and Shaheen. There appear to be no complications to the lovebirds marriage, however, Chand is asked to gather together a team to play cricket. Chand's naivety is taken advantage of by a group of terrorists, and ultimately Chand becomes involved with terrorists group, and Police Inspector Chauthe (Sadashiv Amrapurkar) clai... Leer todo",No tiene datos,Yeh Mohabbat Hai,tt0309087
124,8.3,No tiene datos,Mark Eisenstein,Mark Eisenstein,"In a time of war, a great prayer offensive is launched to bring God over to our side.",96,God Is on Their Side,tt0308320
125,5.5,No tiene datos,Christopher Roth,"Christopher Roth, Moritz von Uslar","Andreas Baader starts out as a small-time criminal. In Berlin, he is recruited by a revolutionary cell. They plan to overthrow the state.",115,Baader,tt0309320
126,7.1,No tiene datos,Fernando Fragata,Fernando Fragata,"Chasing Life (Pulsação Zero) is an action/comedy about 25 year old lovable loser Alex who, when his life hits rock bottom and decides to end it all, shares his dogs euthanasia poison just moments before a dramatic turn of events sends him hilariously and desperately seeking the antidote which he must find within 4 hours or die.",83,Pulsação Zero,tt0310029
127,3.1,No tiene datos,Lon Kang,Lon Kang,No tiene argumento,74,Lee So-ryongeul chajalat,tt0308494
128,1.9,25,Scott Morgan,"Nicki Arviso, Eliane Chappuis, Sara J Southey",No tiene argumento,90,The Violent Kind,tt0310315
129,6.2,No tiene datos,Junji Sakamoto,"Haruhiko Arai, Eisuke Nakazono","In 1973, while exiled in Japan, South Korea's Kim Dae-Jung is kidnapped. Five days later he mysteriously reappears in Seoul. He will go on to become president of a democratic South Korea and he will win the Nobel peace prize. See the events leading up to the kidnapping and what happened during the five days Kim was held. Masuo Tomita is a Japanese intelligence officer... Leer todo",138,KT,tt0309751
130,6.4,No tiene datos,Clint Eastwood,Michael Connelly,"Todavía recuperándose de un trasplante de corazón, el perfilador del FBI retirado Terry McCaleb vuelve al servicio cuando su propio análisis de sangre ofrece pistas sobre la identidad de un asesino en serie.",110,Deuda de sangre,tt0309377
131,4.0,No tiene datos,Jalal Merhi,Glen G. Doyle,"Years ago, Dirk Longstreet walked away from The Circuit, the merciless underground fight club with no rules, where money changes hands as men are killed. But now gangsters have got his brother, and only one more journey inside the ring will save his life.",91,El ring de la muerte,tt0309452
132,3.7,No tiene datos,Wych Kaosayananda,"Alan B. Mc, Elroy","Encargados de destruirse mutuamente, un agente del FBI y otro de la DIA descubren pronto que hay un enemigo mucho mayor.",91,Enemigos: Ecks contra Sever,tt0308208
133,6.5,No tiene datos,Lav Diaz,Lav Diaz,"Hesus Mariano is caught in a deadly match between his mentor Rebel Leader Miguel Reynante and military Colonel Arnold Simon. Drawing inspiration from his childhood sweetheart Hilda, Hesus decides to change the rules and take control of the game.",112,"Hesus, rebolusyunaryo",tt0309675
134,5.5,No tiene datos,Min-ho Cho,Jang Hyuk,"Ki-tae and Cheol-su hang out on their ragged out car eating ice cream and checking out the girls. Hippo shows up looking for Crocodile, who is now in military training. Hippo decides he can use these two bums instead for his drug trade. They lose a bag of dope, are accused of stealing, and must pay for it. Even worse; they then take enough coke to make them rich for l... Leer todo",98,Jeonggeul jyuseu,tt0311373
135,4.0,No tiene datos,Naresh Malhotra,Sanjay Masoomm,"Inspector Abhay Pratap Singh is a young, honest and diligent police inspector, serving with Bombay Police, and comes from a respectable family, which consists of sister Anu; mom Sushma; and dad, Awadesh, who is also the Commissioner of Police. Abhay has long suspected Mahendra Pratap Rana of being a criminal don, who also has links with terrorists, but thus far has be... Leer todo",142,Kranti,tt0311411
136,4.4,No tiene datos,Eric Weston,Eric Weston,A respected civic leader is caught between two rival underworld crime families on the verge of war.,88,Código de venganza,tt0311284
137,6.5,No tiene datos,Frank Pinnock,"Rudy Ray Moore, Jerry Jones, James Evans","From the baddest black action hero of all time; more bone-breaking, more name-taking, more booty-shaking and more love-making. Dolemite is back from Africa with his all-girl kung-fu army.",76,The Return of Dolemite,tt0310065
138,4.3,No tiene datos,Luis Nieto,Luis Nieto,"Gregorio Gamboa is back in Uruguay after leaving years before because of political problems. He returns with his wife, Mercedes, an argentinean he met in Spain, and his two adolescent children, Mateo and Cayetana, born in the same country and forced into a land they know only throught the biased tales of their parents. Together, they plan to build their definite house... Leer todo",97,Estrella del sur,tt0309567
139,3.3,No tiene datos,Mithu Singh,Sudesh BerryBiswajeet ChatterjeeDivya Dutta,No tiene datos,No tiene datos,Inth Ka Jawab Patthar,tt0311337
140,5.7,No tiene datos,Pankaj Parashar,Rumi Jaffery,An amnesiac Hindu man remembers his past as a Muslim sharpshooter and an assassin.,160,Tumko Na Bhool Paayenge,tt0310254
141,4.7,No tiene datos,Douglas Jackson,Mark Homer,"Aftermath asks the question, ""What would happen if the man on the street really did try to stop a bank robber?"" The answer involves an insane florist, an irate fruit cart vendor, and a slimy lawyer named Uncle Stan.",83,Desenlace imprevisto,tt0310596
142,5.4,87,David Daniel,Brian Ash,"Paper Soldiers follows an overeager rookie burglar named Shawn (Kevin Hart) through the ups and downs of his short, stressful career. Already on parole but faced with the power being turned off and his child forced to eat nothing but cereal, Shawn convinces an older thief Will (Derrick ""Capone"" Lee) to train him. He soon finds himself caught between his angry girlfrie... Leer todo",88,Paper Soldiers,tt0309986
143,6.1,No tiene datos,Ryu Seung-wan,Jin-wan Jeong,"She drives a cab on the night shift and meets every scum there is. Gyung-sun lives a scant life day by day, but she used to be a professional safecracker that earned her the nickname, ""Leather Jacket"". Once she was a hot item, now she's all washed up. On the job, she relieves her fatigue with tonic beverages, and finishes a cigarette with just one drag, but she gets b... Leer todo",116,Pido nunmuldo eobshi,tt0310000
144,7.3,No tiene datos,Ebrahim Hatamikia,"Asghar Farhadi, Ebrahim Hatamikia",A domestic Iranian flight is taken hostage by a man Ghasem who is a refugee of war and has financial problems. He will go any distance for his family and wants to find a better place for living.,115,Ertefae Past,tt0309565
145,4.7,No tiene datos,Terry Cunningham,"Flavia Carrozzi, Terry Cunningham, Steve Latshaw","America's best player is being pulled in to the ultimate cyber-terror. The game's mastermind has stolen his identity, put him on the FBI's Most Wanted List, and is blackmailing him to take a part in a real twisted plan of world destruction. With just hours left, can the code be broken to save the world from total annihilation?",100,Tormenta virtual,tt0311866
146,5.2,No tiene datos,J. Edie Martin,J. Edie Martin,No tiene datos,No tiene datos,Burning Desires,tt0313332
147,8.4,No tiene datos,Mani Ratnam,Sujatha Rangarajan,"Unos padres le dicen a su hija que es adoptada. Decidida a encontrar a su verdadera madre, les pide que la lleven a Sri Lanka, donde su madre trabaja con un grupo de activistas militantes.",136,Kannathil Muthamittal,tt0312859
148,6.6,No tiene datos,Masaaki Tezuka,Wataru Mimura,A new Godzilla causes the JSDF to construct a cyborg countermeasure from the original monster's remains. The beast's restless soul is discovered to inhabit the machine as the pilot must learn to find value in her own life.,88,Gojira X Mekagojira,tt0314111
149,3.3,No tiene datos,Salik Silverstein,David Teitelbaum,"Cuando un cómico mafioso delata al jefe de la mafia local, el primo del mafioso debe rescatarlo tanto de la mafia como de la policía para que pueda testificar ante el gran jurado.",95,Trojan Warrior,tt0313726
150,6.9,53,Mani Shankar,Mani Shankar,Indian intelligence agents race against time to stop a renegade Pakistani terrorist from detonating a nuclear weapon in Delhi.,158,16 December,tt0313844
151,7.6,No tiene datos,Asaf Benny,Asaf Benny,No tiene datos,64,Outdoorsmen,tt0313444
152,7.6,No tiene datos,Alejandro Garcia Wiedemann,Gabriela Rivas Paez,No tiene argumento,80,El nudo,tt0314448
153,4.9,No tiene datos,Ajay Kashyap,"Vinay Anand, Rana Jung Bahadur, Rajat Bedi",No tiene argumento,No tiene datos,Angaar: The Fire,tt0315767
154,5.9,No tiene datos,Alejandro Gamboa,"Alejandro Gamboa, Francisco Sánchez","An army deserter turned bandit robs from thieves to give the money to the poor. He was famous for being caught by the police ""with his pants down"".",128,El tigre de Santa Julia,tt0315638
155,4.3,No tiene datos,Yun-shik Gye,"Huh Joon-ho, Lee Chang-hoon, Jun Gyu Park",The story involves four friends who become gangsters. As the film progresses they gain power and eventually find their way to Seoul.,No tiene datos,4 balgarak,tt0315735
156,4.3,No tiene datos,Ray Brady,Ray Brady,A serial killer goes out in a blaze of terror on a summer's day in London,92,Day of the Sirens,tt0315466
157,3.2,10,Shaky González,Shaky González,"When Carlitos is released after 2 years of ""hard time"", he attempts to redeem himself for the sake of his 5 year-old son. But when he's talked into ""one last job,"" he gets embroiled in a situation far beyond anything he'd bargained for.",95,One Hell of a Christmas,tt0316352
158,5.9,40,Gaganvihari Borate,"Suresh Dwadeshiwar, Arshad Jamal, Arshad Siddiqui","This film is mainly based on various true incidents relating to tribles, their culture and their lifestyle. The main characters are Dr. Kanna (Sharad Kapoor), his fiancée Rupi (Ms. Nandita Das), Rajayya (Makrand Deshpande) as Naxalite Commander, Inspector Despande (Sayaji Shinde), Ghisu (Vijay Raj) and Dattu (Rajpal Yadav). Also, introducing Hemangini as Mainee. Dr. K... Leer todo",131,Lal Salaam,tt0316154
159,3.6,No tiene datos,Michael Vickerman,"Kentucky Robinson, Dennis K. Law, Rex Piano","Ryan and Chucky are taken to the parallel universe of Tao, where the they learn to become Warriors of Virtue.",93,Guerreros de la virtud 2,tt0316882
160,4.2,No tiene datos,Nastasha Baron,Tom Hanley,An investigative journalist delves into the world of illegal underground fighting.,93,Mu Sa Do,tt0317931
161,3.6,No tiene datos,David Tybor,"Robert Skates, David Tybor, Andrew Wilkins","After returning home from a two week trial in Chicago, Rachel Bishop finds her sister Emily Bishop missing. She then finds her sister in what appears to be a well done snuff film where she appears to be murdered. Disregarding the FBI's warning, Rachel probes into her sisters disappearance. She further finds out her sister was working as a Dominatrix at an unusual unde... Leer todo",112,Rachel's Attic,tt0318010
162,6.9,No tiene datos,Takashi Miike,"Goro Fujita, Shigenori Takechi",A barkeeper saves a Yakuza boss' life and thus makes his way up in the organization. However his fear of nothing soon causes problems.,131,Cementerio Yakuza,tt0316599
163,5.9,No tiene datos,Ashok Tyagi,"Chandrachur Singh, Flora Saini, Shatrughan Sinha","Sultan is the Chief of Mujahd-E-Kashmir Front, and he deputes dreaded terrorist Mohammed Jalaudin Ghaznavi to abduct tourists in Mahabaleshwar and hold them for ransom. This ploy fails due to the timely action of Major Abdul Hamid of the National Security Guard, who not only saves the hostages, but also apprehends Ghaznavi. While being held in a cell, Ghaznavi attempt... Leer todo",160,Bharat Bhagya Vidhata,tt0317153
164,6.8,No tiene datos,Goran Markovic,"Goran Markovic, Nebojsa Romcevic","Set in Belgrade over Easter weekend in 1997, the film involves a group of policemen who respond to the city's political turmoil. Due to the overthrow of Serbian leader Slobodan Milosevic, violence and protests have erupted all over the city. Patrolling the streets in a bus, the unit is led by commanding officer Dragon who isn't entirely sure what to do himself. Throug... Leer todo",70,Kordon,tt0317851
165,6.2,No tiene datos,Vikram Bhatt,Anand S. Vardhan,A dentist's life turns into a roller coaster ride when he is unknowingly embroiled in gang wars.,158,Awara Paagal Deewana,tt0319020
166,7.0,No tiene datos,Bill Slate,Madison MillerBill Slate,No tiene datos,94,Southern Hospitality,tt0320507
167,7.5,No tiene datos,Gopal B.,Chinni Krishna,"Since 1965 bitter hatred and animosity has reigned between two families, namely that of Indrasen's and the Reddys, which results in the death of Indrasen's dad, and his two uncles, one of whom was killed by none other than his very own newly wedded wife from the Reddy family. Veer Shiva is arrested, found guilty and imprisoned. When he is discharged, he challenges Ind... Leer todo",173,Indra,tt0319557
168,4.2,12,David Dhawan,"Robin Bhatt, Rumi Jaffery, Javed Siddiqui","Munna Bhai, a dreaded Mumbai gangster, falls in love with a young woman named Komal. Things go hilariously awry when Munna sets out to marry her and has to fight off Dr. Rastogi, her brother, and Raja, her vagabond boyfriend.",161,Hum Kisi Se Kum Nahin,tt0320097
169,4.4,No tiene datos,Sidney J. Furie,Eddy Matalon,"Jack Cunningham is an ex-cop who attempts to uncover a drug ring involving some corrupt former co-workers. When Jack is framed for murder, a young teenager decides to help Jack prove his innocence. Now the two must run from the law and the dirty cops.",92,Persecución mortal,tt0320242
