,0,1,2,3,4,5,6,7
156,No tiene datos,No tiene datos,Klarisse Purugganan,Klarisse Purugganan,"A visual tale, through possibly both dreams and delirium, where an orphan boy plagued with loneliness and alienation find inspiration in an ill roommate as they journey to find a real home.",16,Balai,tt10111534
157,No tiene datos,No tiene datos,Don Senoc,Don Senoc,Jun is a farmer who lives near a pineapple field with his mother Dita and his brother Mako. His aunt from Manila who can't bear a child offers to adopt Mako with a promise to give him a good life. Jun and Mako face their impending separation and think of ways they can spend every minute together.,No tiene datos,Sa among agwat,tt10111532
158,No tiene datos,No tiene datos,Stephen Lopez,Stephen Lopez,No tiene argumento,No tiene datos,Gabi ng kababalaghan,tt10111522
159,No tiene datos,73,Kevin Garcia,Richard Rivera,No tiene datos,6,Feed Me,tt10115370
160,No tiene datos,No tiene datos,Dicle Ozcer,Dicle Ozcer,A young writer discovers a novel that carries similarities to her own life.,10,Heart and Soul,tt10116534
161,No tiene datos,No tiene datos,Shivani Mehra,Shivani Mehra,No tiene argumento,No tiene datos,Sadharan - a little thought,tt10115740
162,No tiene datos,No tiene datos,Douglas Hamilton,Douglas Hamilton,No tiene datos,7,Closer to Heaven,tt10115668
163,No tiene datos,No tiene datos,Camila Ortega,Camila Ortega,No tiene argumento,No tiene datos,Mar,tt10116454
164,No tiene datos,No tiene datos,Chris Corbett,Ruane van Rooyen,No tiene argumento,23,Die Ongenooides,tt10117214
165,No tiene datos,No tiene datos,Douglas Hamilton,Douglas Hamilton,No tiene datos,6,Lawrence and Bently,tt10120758
166,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt10118380
167,No tiene datos,90,Johannes Pieter Nel,Johannes Pieter Nel,No tiene argumento,23,Benjamin,tt10117276
168,No tiene datos,No tiene datos,Renzo Montoya,Renzo Montoya,"A young artist is on the verge of an existential crisis to the point that he needs to take photographs of people to assume their identities and thoughts, thinking to have a better perspective of art each time. However, he will realize what are the limits of his mind, when taking a picture of a stranger, will let him know how much self-control he has.",17,The White Camera,tt10120774
169,No tiene datos,No tiene datos,Eric Eghigian,Eric Eghigian,No tiene datos,3,Impact,tt10122148
170,No tiene datos,No tiene datos,Ziv Mamon,Meitar Farhat,"A family of Eritrean refugees gets a confirmation for their asylum request. A few minutes before their flight to Canada, the airport clerk tells them they can't get on the plane because their baggage is overweight. Their emotional argument is the trigger that causes the mother of the family to leave her children and her husband and go all the way back home to find wha... Leer todo",5,Sophie,tt10124004
171,No tiene datos,No tiene datos,Alexander Shigorin,No tiene datos,"A young and ambitious debt collector suddenly learns that the license of his bank has been revoked and that he's been fired. Having received a teaching degree in university, he applies to work at a school, encountering unexpected problems.",22,Click-Click,tt10122926
172,No tiene datos,No tiene datos,Libby Hakaraia,Libby Hakaraia,The last gravedigger in a Maori community struggles to find a younger man to whom he can pass on his skills and knowledge.,16,The Grave Digger of Kapu,tt10126560
173,No tiene datos,No tiene datos,Davis Rohrer,Davis Rohrer,No tiene datos,24,The Edge With Us,tt10125380
174,No tiene datos,No tiene datos,Leticia Cáceres,Angela Betzien,"Billie visits her ageing father in jail, revealing that her childhood in his care was not as safe and happy as he might have believed. Will she get her revenge?",8,The True History of Billie The Kid,tt10126510
175,No tiene datos,No tiene datos,Dominic Hure,Dominic Hure,No tiene argumento,No tiene datos,Feathers,tt10125038
176,No tiene datos,No tiene datos,Prashant Rana,Prashant Rana,"In a small town of Pre independence of India .A beloved slave of a mistress gets mischievous and fall in love with a lady in town , what next his ruthless mistress done to them ..",30,Gustaakh,tt10122192
177,No tiene datos,51,Jack McLoughlin,No tiene datos,No tiene datos,9,Cruising,tt10125554
178,7.2,No tiene datos,Flo Van Deuren,Flo Van Deuren,"Bamboo plants only bloom once, but always simultaneously. The same thing happens to a bunch of thirteen-year-old girls when a mysterious man sets foot on their territory. One by one the girls have to let go of their carefree summer.",19,Bamboe,tt10125414
179,No tiene datos,No tiene datos,Lizzy Hallam,"Mara Huf, Muiwa Ibe, Nicole Miners","Three Young women, clash in a bar in the aftermath of a funeral.",No tiene datos,Our Ladies of 121st Street,tt10125790
180,No tiene datos,No tiene datos,Allie Fuller,Jana CandrakovaNikol HeinzlováIgor Nacik,No tiene datos,6,Aquarium,tt10129410
181,No tiene datos,No tiene datos,Emily Houghton,"Emily Houghton, Carly Watt, Lisa Wisniewski","When a girl notices a lonely light flashing across the lake, she gathers the neighbourhood kids and all the lights they can find, to send back an answer to a boy who needs a friend.",No tiene datos,Little Lights,tt10131506
182,No tiene datos,36,Fraser Pemberton,Fraser Pemberton,A woman plagued by the memory of her mother's suicide attempts to reconnect with her estranged father after meeting a cryptic stranger one evening who incites her to confront the past before time runs out.,14,Hourglass,tt10131252
183,No tiene datos,No tiene datos,Latif Ullah,Latif Ullah,"When young orb weaver spiders are mature they will all leave their mother webs. Spiders will relocate their homes in order to catch more prey and increase their chances of survival. Much like the spider, a young man is ready to move from his home and find his path. The only thing constant in life is change, and the secret to life is to have no fear.",1,Spider,tt10132942
184,No tiene datos,No tiene datos,Armin Hemmati,"Roham Asgarpour, Maryam Barzegar, Hanieh Farhadpour",No tiene argumento,No tiene datos,Hot Milk,tt10133210
185,No tiene datos,No tiene datos,Thomas Lawes,Rose Drabble,No tiene argumento,No tiene datos,Without a Map,tt10133626
186,No tiene datos,No tiene datos,Mohsen Heydarpour,Milad Heydarpour,Everyone is wrong even someone who always says no .,No tiene datos,Smoker,tt10133432
187,No tiene datos,No tiene datos,Rian Apriansyah,Moh. Azry,"Budi is an elementary student who lives in a remote area in Bangka Island. He walks kilometers to school every day. Sometimes if his lucky, he would be able to hitchhike once people from that area are going to the same direction. Even though he lives in an isolated area, he still doesn't want to give up on his education. Budi is a portrait of children from a remote ar... Leer todo",15,15.7 km,tt10135360
188,No tiene datos,No tiene datos,Renzo Montoya,Renzo Montoya,"A bathroom , a rubber duck, and one thought, will make a man realize, he is not just trapped inside one room.",8,MR.SOAP,tt10136776
189,No tiene datos,No tiene datos,Js K,"Jaquair Gillette, Akiba Rhodes",Two friends try to fulfill the last chapters of the civil rights movement in their hometown but receive backlash from local government and law enforcement who attempts to use one friend against the other.,29,3rd and 4th Chapters,tt10136060
190,No tiene datos,No tiene datos,Hugo Will-Boissonat,Hugo Will-Boissonat,"A confrontational relationship between a father and son, about their own addictions.",7,Le Naufragé,tt10136564
191,No tiene datos,No tiene datos,Jakov Nola,Jakov Nola,No tiene datos,16,Odgoj mladezi,tt10139156
192,No tiene datos,No tiene datos,Joe Simmons,Joe Simmons,No tiene argumento,No tiene datos,Contre le Courant,tt10139520
193,No tiene datos,32,Noorman Wicaksono,Ben SofferNoorman Wicaksono,No tiene datos,No tiene datos,Zoe,tt10139300
194,No tiene datos,No tiene datos,Kilian Huet,Kilian Huet,No tiene argumento,No tiene datos,Magister,tt10140538
195,No tiene datos,No tiene datos,Carolina Lourenço,Carolina Lourenço,"Artur lives a painful routine taking care of a sick old man in the village. Everything looks fine, but the future is uncertain.",19,Colapso,tt10140582
196,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt10138514
197,No tiene datos,No tiene datos,Sedona May,Sedona May,"After she discovers her father's declining health, April's reality blurs with that of her favorite bedtime stories to help her come to terms with the idea of him dying.",17,What Separates Us from the Beasts,tt10141952
198,No tiene datos,No tiene datos,Rachid Abounouar,Rachid Abounouar,No tiene argumento,No tiene datos,Tuda,tt10144828
199,No tiene datos,No tiene datos,Benjamin Ironside Koppin,"Samual Charles, Sophia Kasbaum",No tiene argumento,5,Prototypical,tt10145226
200,No tiene datos,No tiene datos,Eire García Cid,Eire García Cid,"Five friends, a costume party. The imperative of the treat: that the disguises are of animals. A short film that talks about the need for response, the alliance between women and silences that cease to be.",22,The Wild Women,tt10149622
201,No tiene datos,No tiene datos,Malik Beck,"Jennifer Alyssa Duran, Dwayne Hayden, Cait Medearis","A young substitute teacher soon finds out, what he applied for isn't what he expected.",15,Part Time,tt10150362
202,No tiene datos,No tiene datos,Margarida Madeira,No tiene datos,No tiene datos,5,Ensaio Sobre a Morte,tt10158446
203,No tiene datos,No tiene datos,Pedro Caldas,No tiene datos,No tiene datos,17,A Luz dos Dias Compridos,tt10159176
204,No tiene datos,No tiene datos,Alex Cherry,Naomy AmbroiseLou ConsoliAnna Watt,No tiene datos,No tiene datos,$7.32,tt10153726
205,No tiene datos,No tiene datos,Theresa Büchner,Theresa Büchner,A mother tries to reach her daughter. The daughter wonders how her mother saw life before the daughter was born. An attempt to get closer.,9,Demolding a Daughter,tt10157466
206,6.8,No tiene datos,Catarina Mourão,No tiene datos,No tiene argumento,15,O Mar Enrola na Areia,tt10159090
207,No tiene datos,No tiene datos,Shaquille Pariag,Shaquille Pariag,No tiene argumento,4,Subito,tt10153574
208,No tiene datos,No tiene datos,Myriam Raja,"Kemi Durosinmi, Annelle Olaleye, Brielle Olaleye",No tiene argumento,No tiene datos,The Third Sorrow,tt10153640
209,No tiene datos,No tiene datos,Joana Pimenta,No tiene datos,No tiene datos,26,Rádio Coração,tt10157774
210,No tiene datos,No tiene datos,Samantha Beaulieu,Samantha Beaulieu,"After facing adversity all of her life, Magic Douglas finally embraces the power that comes with her name.",6,"Black Girl, Magic",tt10154166
211,No tiene datos,No tiene datos,Brian Hermida Stubbe,Brian Hermida Stubbe,Federico lost his grandmother but he can't cope with grief. He travels to heaven to kidnap her and to bring her back to Buenos Aires.,11,Personal Issues,tt10155128
212,9.1,No tiene datos,Ashutosh Jha,Ashutosh Jha,No tiene argumento,No tiene datos,Inner City,tt10157592
213,No tiene datos,No tiene datos,Kavivarmen Vigneswaran,"Indy Toh, Kavivarmen Vigneswaran",Karina is a young waitress who dreams of making a name for herself in the competitive sport of food eating. Her appetite for success is extremely useful but unforeseen challenges prove to be more than a mouthful.,21,Eat Up!,tt10160594
214,No tiene datos,No tiene datos,Natasha Krcevinac,Natasha KrcevinacMary Krcevinac,No tiene datos,7,mum & me.,tt10156356
215,No tiene datos,No tiene datos,Brianna Ingemi,"Brianna Ingemi, Kelly Markus",A young and beautiful 1950s flight attendant is pressured to choose between love and her career.,No tiene datos,All Call,tt10161290
216,No tiene datos,No tiene datos,Henry Chastain,"Henry Chastain, Garrison Dinsmore, Justin Woods","In an unstable marriage, Marion worries for her husband, Frank, as his behavior grows more and more erratic.",14,Nostalgia,tt10160758
217,No tiene datos,No tiene datos,Mac Turner,Zach DodgeJosh SementilliMac Turner,No tiene datos,4,Delivery,tt10161268
218,No tiene datos,No tiene datos,Louie Ignacio,Louie Ignacio,"Nazareno's birthday falls on a very special day, as thousands of people move through the streets of Manila. When he comes back to his mother after the festival, with a piece of aluminum foil as a gift, of all things, it is touching and shaking at once.",No tiene datos,Ngiti ni Nazareno,tt10163256
219,No tiene datos,No tiene datos,Jeff Subrabas,Bea Mate Chaves,"Salvador or Sal to his family, a man who has been engaging to all unhealthy vices, is complemented with an understanding, conservative, health-conscious, loving wife Isabela. Although they have a long list of differences and disagreements, their opposing traits set the balance that creates happiness and serenity in their marriage. Until an illness came to test their f... Leer todo",14,"Nagmamahal, Sal",tt10163024
220,No tiene datos,No tiene datos,José Luis Santos,José Luis Santos,No tiene datos,11,Living Together,tt10163132
221,No tiene datos,54,Phillip Chbeeb,Phillip ChbeebMark Holzum,No tiene datos,No tiene datos,The Watcher,tt10166824
222,No tiene datos,No tiene datos,Sébastien Ambert,"Sébastien Ambert, Sophie Chamoux",A couple's life changes when a woman has a stroke. The man takes care of her everyday ... Some days are really difficult for him ...,7,Remember,tt10163526
223,No tiene datos,No tiene datos,Josh Gascon,Josh Gascon,"A dark, neo-noir fantasy, Trebuchet charts contract killer Felix Ozryel's final moments in the criminal underworld, where his violent past and present collide beneath the warring hands of Morta and Decima, two Fates engaged in an ethereal chess match for his soul. Posing the universal question of who, or what, controls our mortal lives. Trebuchet is a mind-bending, vi... Leer todo",No tiene datos,Trebuchet,tt10165574
